i want to leave you with one last thought .	我說 , 我說: 「 說: 「 這樣 。
it's funny when you walk , you walk sidebyside , in the same common direction .	嗯 , 你說: 「 說: 「 這樣 。
and everyone i met over there who's an entrepreneur struggled with school .	我說: 「 大大大大大大大 。
when you put them together , they behave like one highperformance quadrocopter .	這裡 , 我們在一個人 , 大大大大大 。
and it all happened so quickly: i then i don't know how it happened but i went underwater .	今天 , 我說:我說:我說: 「 說: 「 這樣 。
my wife counts them among her most treasured moments as a mom .	我說: 「 直到我說: 「 直到一件 。
why are we offering only handcuffs , jail time and this fugitive existence ?	我們在一個人人 , 我們在一個人 , 我們會做什麼 ?
these are the 1 , 556 nearearth asteroids discovered just last year .	幾年 , 幾年 , 十十十十十十十年 。
but the reality of modern work and modern life is that nobody does it alone .	所以 , 大大大大大大大大 。
and the best teachers were the girls , not the boys , and they were terrific .	這裡 , 有些人人 , 有些人人 , 很棒 。
humans don't learn by being told what they see , but by learning for themselves what these things are .	有些人 , 我們知道 , 我們知道我們知道我們能做什麼 。
no , but the issue of city building in democracy is interesting because it creates chaos , right ?	所以 , 一件 , 大大大大大大 ?
and in fact , even in that very first event , ligo found things that we didn't expect .	有些人 , 我們有人 , 我們在一個人 , 我們在我們能做了 。
so i wanted to build something where you could have this kind of interaction on any tabletop surface .	我說: 「 說: 「 這樣做什麼 。
this is made from two layers of plastic with four pins connected to each other .	幾年 , 大大大大大大大 。
this print could be taken into hospitals to make them feel much more welcome .	大大大大大大大大 , 我們能能能做了 。
and i said , " huh . there are millions of americans on those two drugs . "	我說: 「 克斯斯斯斯斯斯斯: 「 克斯斯斯: 「 說: "
i put a team together , a little over 13 months ago , got up to 20 someodd people .	我在19年 , 一年 , 幾年 , 一年 , 一年 , 一年 。
when people leave , sometimes they're more transparent than they ever were when they were still at the company .	今天 , 我們會知道 , 我們在我們能在我們能能做了 。
until , as many of you are thinking , this year , when they finally came out with " brave . "	嗯 , 說: 「 說: 「 說: 「 說: 「 說: "
what they did in dauphin is finance it with a negative income tax .	但我們在一個人都能能能能能的 。
another of its tasks is to link together independent clauses .	大大大大大大大大大大 。
so let's say that we go to a museum with a tablet , okay ?	所以 , 我們會說: 「 我們會說: 「 這樣嗎 ?
so , i've now made eye glasses to my prescription .	我說 , 我很棒 。
and the second thing is , we're going to restructure its architecture .	一件 , 我們有人 , 我們能能用 。
music pulls you in with the beat and the rhythm and the melodies .	克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯的 。
and let's see , down at the end , here , can you also come up , real quick ?	嗯 , 這裡 , 你會說: 「 說: 「 這樣嗎 ?
they're mostly financial institutions in the us and the uk .	人們能能能能能能能能能用的 。
it's what those light and dark surrounds meant for your behavior in the past .	大大大大大大大大大大大 。
moreover , we can calculate a probability that the universe was created in different states .	美國 , 我們有 , 我們能用這些人 , 大大大大 。
they're disappearing for the reasons that all of you in this room know only too well .	我們在一個人 , 我們要要要做什麼 。
although there are that many genes , there is some method to the madness .	有些人 , 大大大大大 , 很棒 。
people know now that i'm enthusiastic , that i'm a happy person . "	嗯 , 我說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
i went to guatemala and she had sold out the national theater of guatemala .	我在19年 , 我說: 「 大大大大大 。
and he goes , " yes , but i can't breath out of my nose ! "	我說: 「 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「
and then , we've effectively become our own fakenews broadcasters .	所以 , 我們有 , 我們能能用了 。
as we watched , they became frustrated and left to go find somebody to help on their own .	所以 , 我們在一個人 , 我們在一個人 , 我們在我們要要做了 。
the baby remains sleeping , showing no interest at all .	克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯的 。
okay , that sounds a bit abstract , so let's unpack it .	嗯 , 嗯 , 很棒 , 這樣 。
a ring of bone solidifies the carapace’s edges .	大大大大大大大大大 。
well you can't get much bigger than pi , the mathematical constant .	所以 , 但你能在一個人 , 大大大 。
but it was important to create a perfect place , so i tried to , in order to work and create .	所以 , 很棒 , 我很棒 。
that factory over a dozen people have committed suicide already this year .	有些人在197年 , 大大大大 。
and when you're describing your science , beware of jargon .	嗯 , 你會說: 「 來來來來來 。
so , my kind of hero for this in the natural world are these tropical frogs .	嗯 , 我說: 「 大大大大 。
we can't claim that our ink will solve the world's pollution problem .	我們有大大大大大大大大的 。
we're moving towards , you know , a lack of privacy , really .	我們在一個人 , 我們會說: 「 這樣 , 這樣 。
and if he doesn't show me that it works here , i don't believe anything he said .	我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
i can , for instance , pick up the pipette and do experiments with it .	我說 , 一件事 , 有些人 , 很棒 。
and this means we've just cracked the conundrum of safety and weight .	我們在我們在我們能能能能能能的 。
the dwarves ! – their legendary smiths could make anything .	克斯斯斯斯斯斯斯: 「 說: 「 這樣 。
i started thinking about how a new , fast method of learning chinese might be useful .	我說: 「 有些人 , 很棒 。
but i think there was absolutely no concern that alphago would take over the world .	所以 , 今天 , 很棒 , 很棒 。
and i said , " pam , you're such a modern , cuttingedge person .	我說: 「 說: 「 說: 「 說: 「 說: "
and what we know , in terms of their happiness: workers all want the same things .	我們知道 , 我們會說: 「 會說: 「 這樣 。
and i have to admit that most papers written by experts are wrong .	我很棒的 , 有些人 , 很棒 。
compare the chalk writing with the lexigram on the keyboard .	大大大大大大大大大大 。
juliet: what satisfaction canst thou have tonight ?	克斯斯斯斯斯斯斯斯斯: 「 這樣嗎 ?
the next day , my neurologist diagnosed me with conversion disorder .	這裡 , 我說 , 一件事 , 很棒 。
in social groups of animals , the juveniles always look different than the adults .	大大大 , 大大大大大大 。
you see the sunbeams coming from the ventilation ducts and the train approaching .	所以 , 大大大大大大大大 。
they go to a spring training camp , perhaps a simulator in baseball .	我們在197年 , 馬斯斯斯斯斯斯斯斯斯斯 ,
it's the basic regulating principle of the enlightenment .	大大大大大大大大大 。
that's how a writing talent reveals itself on the dark side .	有些人都能在一個人 , 大大大大的 。
and i think you also see it in the kinds of riders that are on the streets .	我說: 「 說: 「 來來來來來來 。
my dad owned an automotive and industrial repair shop .	我有一群群 , 大大大大大大 。
and some illustrations even included pop culture references .	我很大大大大大大大大大 。
now , i think we've found the answer i and a few of my colleagues .	所以 , 今天 , 當時我說:我說: 「 很棒 。
it's where you find the humanity , and it's where you find the truth .	嗯 , 你知道 , 這樣 , 這樣 , 這樣 。
and i think the answer is a lot of different people are going to have to do a lot of different things .	我說: 「 這樣是 , 很棒 。
when they're unskilled , they can't see their own faults .	所以 , 我們在一個人 , 我們能能能做 。
i mean , it is really very , very scary the abuse that dogs get .	我說: 「 這裡 , 很棒 。
we owe an incredible debt of gratitude to these two women .	我們在198年 , 我們在198% 。
